IDfg,Name,Team,G,W,L,QS,CG,ShO,SV,HLD,BS,IP,H_pitch,ER,HR_pitch,BB_pitch,HBP_pitch,SO_pitch,AB,H_hit,1B,2B,3B,HR_hit,R,RBI,BB_hit,SO_hit,HBP_hit,SF,SH,SB,CS
19222,Lake Bachar,MIA,10,0,1,0,0,0,0,5,0,9.1,10,4,2,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19479,Aaron Civale,MIL,31,8,9,8,0,0,0,0,0,161,158,78,29,52,6,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27668,Brandon Eisert,TOR,3,0,0,0,0,0,0,0,0,6.2,5,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10472,Enrique Hernandez,LAD,4,0,0,0,0,0,0,0,0,4.1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19179,Kirby Snead,SEA,11,0,0,0,0,0,0,0,0,10.1,12,5,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15194,Jake Bauers,MIL,4,0,0,0,0,0,0,0,0,4,5,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16233,Tejay Antone,CIN,4,0,0,0,0,0,0,0,0,2,2,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16306,Gerardo Reyes,OAK,3,0,0,0,0,0,0,0,0,4,4,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16512,Isiah Kiner-Falefa,TOR,2,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17871,Ian Gibaut,CIN,2,0,0,0,0,0,0,0,0,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19736,Caleb Boushley,MIN,2,0,0,0,0,0,0,0,0,4,6,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19931,Luke Williams,ATL,3,0,0,0,0,0,0,0,0,4,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21859,Alex Speas,HOU,1,0,0,0,0,0,0,0,0,2,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27590,Jacob Eder,CHW,1,0,0,0,0,0,0,0,0,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23426,Max Lazar,PHI,11,0,0,0,0,0,0,0,0,13.2,13,7,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14309,Frankie Montas,MIL,30,7,11,9,0,0,0,0,0,150.2,140,81,24,66,6,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29519,Gordon Graceffo,STL,2,0,1,0,0,0,0,0,0,7.2,7,4,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25589,Sammy Peralta,CHW,9,0,0,0,0,0,0,1,0,15,21,8,2,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9174,Casey Kelly,CIN,2,0,0,0,0,0,1,0,0,5.1,5,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20385,Isaac Mattson,PIT,3,0,0,0,0,0,0,0,0,5.1,1,3,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14375,Amir Garrett,LAA,6,0,0,0,0,0,0,0,0,5.1,4,3,1,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23617,Josh Walker,NYM,10,0,0,0,0,0,0,0,0,12.1,13,7,1,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19320,Joey Lucchesi,NYM,2,0,2,1,0,0,0,0,0,10.1,8,6,1,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18318,Jacob Waguespack,TBR,4,0,0,0,0,0,0,0,0,10,13,6,1,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22092,Kyle Tyler,MIA,8,0,2,0,0,0,0,0,0,31.2,37,19,4,18,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18555,Logan Allen,ARI,12,0,1,5,0,0,1,1,0,28,32,17,3,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23798,Randy Dobnak,MIN,5,0,0,0,0,0,0,0,0,9.2,11,6,1,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25862,Noah Davis,COL,9,0,0,0,0,0,0,1,0,20.1,31,13,3,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6902,Martin Perez,SDP,26,5,6,0,0,0,0,0,0,135,151,68,22,49,5,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12575,Nick Ramirez,LAD,8,0,0,0,0,0,0,0,0,13.1,18,9,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14813,Kyle Farmer,MIN,3,0,0,0,0,0,0,0,0,4,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15679,Rowdy Tellez,PIT,3,0,0,0,0,0,0,0,0,2.2,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17304,Emmanuel Ramirez,MIA,15,0,1,0,0,0,0,0,0,20.2,21,16,3,8,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27498,Spencer Strider,ATL,2,0,0,0,0,0,0,0,0,9,10,7,2,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22461,Logan Gillaspie,SDP,9,0,0,0,0,0,0,0,0,11.1,15,9,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14843,Michael Lorenzen,KCR,26,7,6,9,0,0,0,0,0,130.1,101,48,17,60,6,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30161,Carlos Rodriguez,MIL,3,0,3,0,0,0,0,0,0,12.1,19,10,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16350,Ryan Borucki,PIT,14,0,0,0,0,0,0,3,1,11,14,9,2,4,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22113,Cole Winn,TEX,13,0,1,0,0,0,0,0,0,17.1,18,15,2,4,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22286,Trevor Rogers,BAL,25,2,11,3,0,0,0,0,0,124.1,140,68,14,56,4,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18519,Phil Bickford,NYY,8,0,0,0,0,0,0,0,0,8.1,10,8,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19890,Emmanuel Rivera,MIA,4,0,0,0,0,0,0,0,0,4,7,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20352,Ernie Clement,TOR,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22370,Raymond Burgos,SFG,1,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25111,David Hensley,MIA,1,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26208,Tyler Fitzgerald,SFG,3,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29928,Dylan Dodd,ATL,1,0,0,0,0,0,0,0,0,2,4,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19558,Geoff Hartlieb,COL,5,0,0,0,0,0,0,1,0,9,13,9,1,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,Austin Davis,SDP,7,0,0,0,0,0,0,0,0,7,6,7,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23779,Justin Bruihl,PIT,7,0,0,0,0,0,0,0,1,5.2,9,6,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15239,Alan Busenitz,CIN,3,0,0,0,0,0,0,0,0,4,9,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16725,Jose Trevino,NYY,2,0,0,0,0,0,0,0,0,2,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26247,Orlando Ribalta,WSN,4,0,0,0,0,0,0,0,0,3.1,10,5,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24580,Josiah Gray,WSN,2,0,2,0,0,0,0,0,0,8.1,15,13,2,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19244,Cole Irvin,MIN,29,6,6,4,0,0,1,1,0,111,132,63,18,29,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13355,Luke Maile,CIN,3,0,0,0,0,0,0,0,0,3.2,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14854,Mike Yastrzemski,SFG,1,0,0,0,0,0,0,0,0,1,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20231,Zach Logue,LAD,2,0,0,0,0,0,0,0,0,2,6,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5343,Brandon Crawford,STL,1,0,0,0,0,0,0,0,0,1.1,3,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19574,JoJo Romero,STL,65,7,3,0,0,0,1,30,8,59,52,22,8,16,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22630,Keider Montero,DET,19,6,6,4,1,1,0,0,0,98.1,100,52,19,31,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18297,Tyler Kinley,COL,67,6,1,0,0,0,12,14,1,64,61,44,11,33,2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18655,A.J. Minter,ATL,39,5,4,0,0,0,1,9,3,34.1,24,10,6,11,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11828,James Paxton,BOS,21,9,3,7,0,0,0,0,0,100.1,95,49,12,50,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19409,Dane Dunning,TEX,26,5,7,2,0,0,0,0,0,95,97,56,18,40,6,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16502,Ryan Yarbrough,TOR,44,5,2,0,0,0,1,1,3,98.2,70,35,11,32,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20629,Tyler Phillips,PHI,8,4,1,2,1,1,0,0,0,36.2,45,28,9,7,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23899,Valente Bellozo,MIA,13,3,4,2,0,0,0,0,0,68.2,69,28,15,21,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18864,Pedro Avila,CLE,54,6,1,0,0,0,1,1,0,82.2,73,35,8,36,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31967,Drew Thorpe,CHW,9,3,3,5,0,0,0,0,0,44.1,35,27,8,21,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30094,Jordan Wicks,CHC,11,2,4,1,0,0,0,0,0,46,55,28,9,20,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16074,Nick Burdi,NYY,12,1,0,0,0,0,0,3,0,9.2,5,2,1,9,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24728,Mike Burrows,PIT,1,1,0,0,0,0,0,0,0,3.1,2,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23488,Ron Marinaccio,NYY,16,1,0,0,0,0,0,1,1,23.1,18,10,4,10,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26443,Samuel Aldegheri,LAA,3,1,2,0,0,0,0,0,0,13,15,7,2,10,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13781,Alex Wood,OAK,9,1,3,1,0,0,0,0,0,39.1,51,23,6,19,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22288,Mason Englert,DET,12,1,0,0,0,0,0,0,0,21.2,23,13,4,5,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12718,Adrian Houser,NYM,23,1,5,0,0,0,1,1,0,69.1,74,45,8,32,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10315,Michael Tonkin,MIN,57,4,4,0,0,0,2,1,2,79.1,70,32,6,30,8,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24993,Kody Funderburk,MIN,27,1,0,0,0,0,1,5,0,34.2,41,25,4,15,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20276,Deivi Garcia,CHW,14,1,2,0,0,0,1,0,1,14,16,11,2,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16929,Touki Toussaint,CHW,11,1,2,0,0,0,0,1,0,23,35,19,3,18,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14739,Paul Blackburn,NYM,14,5,4,7,0,0,0,0,0,75.1,76,39,12,21,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17186,Dinelson Lamet,LAD,3,0,0,0,0,0,1,0,0,4.1,2,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19647,Matt Foster,CHW,6,0,1,0,0,0,0,1,0,6.2,5,2,1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20379,Tyler Zuber,TBR,2,0,0,0,0,0,0,0,0,3.1,3,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22872,Yoendrys Gomez,NYY,5,0,0,0,0,0,0,0,0,11.1,11,5,2,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22187,Ryan Miller,LAA,13,0,1,0,0,0,0,1,1,13,13,6,2,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26213,Caleb Kilian,CHC,2,0,1,0,0,0,0,0,0,10.2,11,5,2,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20515,Kyle Nelson,ARI,11,0,0,0,0,0,0,2,1,10.2,8,5,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23265,Cody Bolton,SEA,17,0,0,0,0,0,0,0,0,18.2,18,9,3,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13324,Ildemaro Vargas,WSN,2,0,0,0,0,0,0,0,0,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20287,Ben Rortvedt,TBR,1,0,0,0,0,0,0,0,0,2,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25481,Joe La Sorsa,WSN,16,0,0,0,0,0,0,0,0,17.2,17,9,4,5,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20298,Jhonathan Diaz,SEA,5,0,1,0,0,0,0,0,0,9.2,14,5,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22690,Jack O'Loughlin,OAK,4,0,0,0,0,0,0,1,0,9.2,13,5,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19835,Gerson Garabito,TEX,18,0,2,0,0,0,0,0,1,26.1,23,14,4,12,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806,Rich Hill,BOS,4,0,1,0,0,0,0,0,0,3.2,1,2,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12272,Aaron Brooks,OAK,5,0,2,2,0,0,0,0,0,26.2,33,15,4,8,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30250,Jaden Hill,COL,9,0,0,0,0,0,0,1,0,10.2,8,6,2,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25098,Jacob Lopez,TBR,4,0,0,0,0,0,0,0,0,10.1,5,6,2,7,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9434,Dallas Keuchel,MIL,4,0,0,0,0,0,0,0,0,16.2,23,10,3,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18384,Scott Effross,NYY,3,0,0,0,0,0,0,0,0,3.1,3,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29823,Ky Bush,CHW,4,0,3,1,0,0,0,0,0,17.2,20,11,2,16,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11487,Joely Rodriguez,BOS,14,0,1,0,0,0,0,4,1,13.2,19,9,3,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12022,Matt Andriese,MIA,4,0,1,0,0,0,0,0,0,6,7,4,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11861,Jason Adam,SDP,74,7,2,0,0,0,4,31,4,73.2,40,16,5,23,6,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8779,Wade Miley,MIL,2,0,1,0,0,0,0,0,0,7,6,5,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21324,Parker Mushinski,HOU,10,0,0,0,0,0,0,1,0,11,11,8,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488,Antonio Senzatela,COL,3,0,1,0,0,0,0,0,0,12.1,15,9,3,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15038,German Marquez,COL,1,0,0,0,0,0,0,0,0,4,5,3,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19278,Vladimir Gutierrez,MIA,1,0,0,0,0,0,0,0,1,4,3,3,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29866,Chayce McDermott,BAL,1,0,0,0,0,0,0,0,0,4,5,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30074,Chase Silseth,LAA,2,0,1,0,0,0,0,0,0,8,8,6,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29946,Grant Hartwig,NYM,4,0,0,0,0,0,0,0,0,6.2,6,5,1,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12808,Mike Clevinger,CHW,4,0,3,0,0,0,0,0,0,16,22,12,4,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22925,Joan Adon,WSN,8,0,0,0,0,0,0,0,0,10.2,12,8,2,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24933,Andrew Wantz,LAA,1,0,0,0,0,0,0,0,0,1.1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21212,J.P. France,HOU,5,0,3,0,0,0,0,0,0,25.1,31,21,5,12,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19281,Nick Hernandez,HOU,5,0,0,0,0,0,0,0,0,8,10,7,4,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25921,Casey Legumina,CIN,6,0,0,0,0,0,0,0,0,9.1,15,9,2,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19734,Josh Rojas,SEA,2,0,0,0,0,0,0,0,0,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20572,Kody Clemens,PHI,1,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30106,Jack Neely,CHC,6,0,0,0,0,0,0,0,0,6,8,6,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16990,Tanner Banks,PHI,63,2,3,0,0,0,2,8,4,72.1,69,32,6,25,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8110,Bryan Shaw,CHW,5,0,1,0,0,0,0,0,1,4,8,4,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19392,Zach McKinstry,DET,3,0,0,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17586,Tanner Scott,SDP,72,9,6,0,0,0,22,11,2,72,45,14,3,36,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16135,Brandon Leibrandt,CIN,2,0,0,0,0,0,0,0,0,6.1,11,7,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5097,Anthony Gose,CLE,3,0,0,0,0,0,0,0,0,4.1,9,5,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16318,Ricardo Pinto,PHI,6,0,0,0,0,0,1,0,0,10.2,19,13,2,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15100,Ben Heller,PIT,8,0,1,0,0,0,0,0,0,12,19,15,1,6,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31533,Victor Mederos,LAA,4,0,1,0,0,0,0,0,1,5.1,7,7,1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17878,Dennis Santana,PIT,62,3,1,0,0,0,3,12,0,71.2,57,31,4,21,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6797,Julio Teheran,NYM,1,0,0,0,0,0,0,0,0,2.2,6,4,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19343,A.J. Puk,ARI,62,4,9,0,0,0,3,14,3,71.1,51,25,5,28,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27910,Austin Kitchen,MIA,4,0,1,0,0,0,0,0,0,7,16,11,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27783,Zach Brzykcy,WSN,6,0,0,0,0,0,0,0,0,5.2,9,9,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16507,Dan Altavilla,KCR,5,0,1,0,0,0,0,0,0,3.2,5,6,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18067,Garrett Stubbs,PHI,4,0,0,0,0,0,0,0,0,4,6,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,Aaron Hicks,LAA,1,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10200,Tucker Barnhart,ARI,1,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12859,James McCann,BAL,1,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19315,Matt Krook,BAL,1,0,0,0,0,0,0,0,0,1,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24655,Owen Miller,MIL,1,0,0,0,0,0,0,0,0,2,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26128,Amos Willingham,WSN,1,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20018,Parker Dunshee,ATL,1,0,0,0,0,0,0,0,0,2.1,4,5,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27626,Eric Orze,NYM,2,0,1,0,0,0,0,0,0,1.2,3,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22273,Owen White,TEX,3,0,0,0,0,0,0,0,0,3,9,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15968,Brady Feigl,PIT,1,0,0,0,0,0,0,0,0,1.2,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26020,Seth Johnson,PHI,1,0,1,0,0,0,0,0,0,2.1,8,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26203,Andrew Saalfrank,ARI,2,0,0,0,0,0,0,0,0,1,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21290,Lucas Gilbreath,COL,3,0,0,0,0,0,0,0,0,1,7,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10197,Shelby Miller,DET,51,6,8,0,0,0,2,5,7,55.2,41,28,9,13,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19990,Bryse Wilson,MIL,34,5,4,2,0,0,0,0,0,104.2,102,47,20,31,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13761,Chris Stratton,KCR,57,4,3,0,0,0,4,5,3,58.1,53,36,5,33,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17192,Jalen Beeks,PIT,71,7,4,0,0,0,10,8,8,70,77,35,6,27,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21045,Seth Martinez,HOU,44,3,2,0,0,0,1,3,0,52.2,49,21,7,18,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18337,Nick Anderson,KCR,37,3,1,0,0,0,1,2,0,35.2,35,16,6,15,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13580,Steven Okert,MIN,44,3,2,0,0,0,1,7,6,35.1,37,20,6,16,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19569,David Bednar,PIT,62,3,8,0,0,0,23,3,7,57.2,54,37,9,28,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13394,Dylan Floro,- - -,66,6,4,0,0,0,0,11,1,68.2,65,29,5,17,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5448,Jesse Chavez,ATL,46,2,2,0,0,0,0,1,1,63.1,60,22,10,19,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061,Kaleb Ort,HOU,22,1,1,0,0,0,0,3,0,24.2,16,7,7,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22318,Jose Hernandez,PIT,7,1,1,0,0,0,1,1,0,5.1,5,2,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22810,Roansy Contreras,LAA,49,2,4,0,0,0,2,1,2,68.1,63,33,11,31,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26270,Blake Walston,ARI,7,1,0,0,0,0,0,0,0,18.1,16,9,4,10,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19374,Walker Buehler,LAD,16,1,6,3,0,0,0,0,0,75.1,89,45,16,28,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16943,Sean Newcomb,OAK,7,1,0,0,0,0,0,0,0,10,9,7,2,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31827,Zebby Matthews,MIN,9,1,4,0,0,0,0,0,0,37.2,51,28,11,11,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16981,Tyler Beede,CLE,13,1,0,0,0,0,0,2,0,14,16,13,2,9,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25463,Brandon Williamson,CIN,4,0,0,0,0,0,0,0,0,14.1,10,6,4,5,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17610,Tanner Rainey,WSN,50,0,0,0,0,0,0,0,0,51,47,27,8,29,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15684,Miguel Castro,ARI,11,0,0,0,0,0,0,1,0,13.2,20,9,3,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20009,Kenny Rosenberg,LAA,7,0,1,0,0,0,0,0,0,24,28,16,5,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16401,Yonny Chirinos,MIA,6,0,2,0,0,0,0,0,0,30,43,21,7,13,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
